Battery, Cycle_No, Date, Time, Reading_number, Voltage_measured, Current_measured, Temperature_measured, Current_load, Voltage_load, Time_vector,Capacity
B0018, 150, 2008-08-02, 08:55:03.28, 218, 3.331060, -2.009285, 34.502294, 1.998600, 2.424000, 2509.250000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 219, 3.326199, -2.011117, 34.537610, 1.998600, 2.418000, 2520.938000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 220, 3.321199, -2.008318, 34.598312, 1.998800, 2.414000, 2532.704000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 221, 3.315308, -2.006974, 34.666489, 1.998600, 2.408000, 2544.407000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 222, 3.309514, -2.008414, 34.720441, 1.998600, 2.402000, 2556.063000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 223, 3.303235, -2.009824, 34.783619, 1.998800, 2.396000, 2567.750000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 224, 3.296144, -2.006168, 34.843618, 1.998600, 2.390000, 2579.375000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 225, 3.288970, -2.007990, 34.890301, 1.998600, 2.382000, 2591.016000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 226, 3.281016, -2.008937, 34.967234, 1.998600, 2.374000, 2602.672000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 227, 3.272033, -2.009902, 35.027779, 1.998800, 2.366000, 2614.329000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 228, 3.262897, -2.009113, 35.088160, 1.998800, 2.357000, 2626.032000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 229, 3.252898, -2.007154, 35.164675, 1.998600, 2.348000, 2637.735000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 230, 3.242199, -2.011822, 35.230817, 1.998600, 2.337000, 2649.438000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 231, 3.230039, -2.010177, 35.313534, 1.998600, 2.325000, 2661.125000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 232, 3.217124, -2.010136, 35.373996, 1.998600, 2.313000, 2672.860000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 233, 3.203074, -2.004014, 35.451775, 1.998800, 2.300000, 2684.594000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 234, 3.187922, -2.009921, 35.527300, 1.998600, 2.285000, 2696.250000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 235, 3.171747, -2.007282, 35.604408, 1.998600, 2.269000, 2707.922000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 236, 3.153774, -2.010303, 35.683011, 1.998600, 2.251000, 2719.579000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 237, 3.134372, -2.006198, 35.759185, 1.998600, 2.233000, 2731.282000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 238, 3.112681, -2.008614, 35.839999, 1.998800, 2.211000, 2742.954000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 239, 3.089104, -2.008929, 35.916415, 1.998600, 2.189000, 2754.610000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 240, 3.063046, -2.009659, 36.017300, 1.998800, 2.164000, 2766.313000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 241, 3.034098, -2.008542, 36.116344, 1.998600, 2.137000, 2777.969000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 242, 3.001163, -2.008461, 36.211204, 1.998600, 2.105000, 2789.688000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 243, 2.963168, -2.007651, 36.296081, 1.998600, 2.069000, 2801.375000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 244, 2.918599, -2.009485, 36.419307, 1.998600, 2.027000, 2813.016000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 245, 2.865798, -2.008336, 36.526665, 1.998600, 1.978000, 2824.797000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 246, 2.803374, -2.009692, 36.643904, 1.998600, 1.920000, 2836.438000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 247, 2.725567, -2.009938, 36.767227, 1.998600, 1.848000, 2848.094000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 248, 2.619511, -2.008515, 36.911777, 1.998600, 1.756000, 2859.735000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 249, 2.463956, -2.010597, 37.106350, 1.998800, 1.619000, 2871.407000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 250, 2.896544, -0.000298, 37.245718, 0.000600, 0.000000, 2883.188000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 251, 2.997838, -0.002078, 37.234443, 0.000600, 0.000000, 2894.969000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 252, 3.063071, -0.001925, 37.159004, 0.000600, 0.000000, 2906.750000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 253, 3.115096, 0.004804, 37.060006, 0.000600, 0.000000, 2918.579000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 254, 3.157332, 0.001456, 36.913542, 0.000600, 0.000000, 2930.375000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 255, 3.191718, 0.000141, 36.777566, 0.000600, 0.000000, 2942.141000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 256, 3.220263, 0.001500, 36.636750, 0.000600, 0.000000, 2953.938000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 257, 3.244319, 0.002038, 36.433416, 0.000600, 0.000000, 2965.735000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 258, 3.265500, 0.000446, 36.272896, 0.000600, 0.000000, 2977.500000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 259, 3.284297, -0.000496, 36.118839, 0.000600, 0.000000, 2989.329000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 260, 3.301012, 0.003814, 35.938784, 0.000600, 0.000000, 3001.094000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 261, 3.316542, 0.000298, 35.770031, 0.000600, 0.000000, 3012.969000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 262, 3.330171, 0.000136, 35.590326, 0.000600, 0.000000, 3024.875000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 263, 3.342893, 0.000406, 35.422448, 0.000600, 0.000000, 3036.766000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 264, 3.354347, 0.001312, 35.252995, 0.000400, 0.000000, 3048.641000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 265, 3.365429, -0.000998, 35.086589, 0.000600, 0.000000, 3060.547000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 266, 3.375248, -0.000036, 34.920250, 0.000600, 0.000000, 3072.454000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 267, 3.384644, 0.001254, 34.759374, 0.000600, 0.000000, 3084.313000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 268, 3.393104, -0.001060, 34.588078, 0.000600, 0.000000, 3096.219000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 269, 3.401297, -0.002416, 34.431662, 0.000600, 0.000000, 3108.110000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 270, 3.408832, -0.000929, 34.276684, 0.000600, 0.000000, 3119.969000, 1.586601
B0018, 150, 2008-08-02, 08:55:03.28, 271, 3.416049, 0.003492, 34.123797, 0.000600, 0.000000, 3131.922000, 1.586601
B0018, 153, 2008-08-02, 10:24:31.98, 1, 4.189516, -0.001346, 23.120311, 0.000600, 0.000000, 0.000000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 2, 4.189576, 0.001562, 23.120824, 0.000600, 4.205000, 9.375000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 3, 3.988796, -2.007782, 23.142291, 1.998600, 3.030000, 21.719000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 4, 3.968605, -2.008496, 23.213459, 1.998800, 3.026000, 33.266000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 5, 3.953324, -2.009018, 23.316776, 1.998600, 3.013000, 44.875000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 6, 3.940904, -2.009737, 23.430469, 1.998600, 3.004000, 56.422000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 7, 3.929920, -2.007133, 23.564048, 1.998600, 2.995000, 68.016000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 8, 3.920045, -2.003007, 23.676431, 1.998600, 2.989000, 79.562000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 9, 3.911474, -2.007330, 23.792103, 1.998600, 2.982000, 91.156000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 10, 3.903073, -2.008490, 23.907824, 1.998600, 2.975000, 102.734000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 11, 3.895574, -2.005508, 24.034382, 1.998800, 2.967000, 114.328000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 12, 3.888509, -2.007295, 24.155805, 1.998600, 2.961000, 125.922000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 13, 3.881818, -2.007290, 24.265385, 1.998800, 2.955000, 137.453000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 14, 3.875699, -2.007084, 24.387256, 1.998800, 2.951000, 149.031000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 15, 3.869882, -2.006002, 24.511245, 1.998600, 2.945000, 160.578000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 16, 3.864187, -2.008116, 24.619763, 1.998600, 2.941000, 172.156000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 17, 3.859076, -2.008702, 24.736077, 1.998600, 2.937000, 183.719000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 18, 3.853883, -2.004898, 24.849221, 1.998600, 2.933000, 195.297000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 19, 3.849102, -2.007294, 24.957574, 1.998600, 2.929000, 206.859000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 20, 3.844044, -2.005558, 25.080010, 1.998600, 2.925000, 218.437000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 21, 3.839473, -2.006064, 25.196964, 1.998600, 2.919000, 230.031000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 22, 3.835402, -2.009806, 25.293103, 1.998800, 2.916000, 241.562000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 23, 3.831219, -2.006743, 25.409171, 1.998600, 2.913000, 253.156000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 24, 3.827160, -2.007115, 25.525194, 1.998600, 2.910000, 264.734000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 25, 3.823404, -2.010989, 25.628056, 1.998600, 2.907000, 276.328000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 26, 3.819701, -2.006485, 25.735469, 1.998600, 2.904000, 287.859000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 27, 3.816003, -2.007613, 25.846540, 1.998600, 2.901000, 299.437000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 28, 3.812556, -2.009262, 25.942775, 1.998600, 2.898000, 311.031000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 29, 3.809156, -2.007973, 26.055147, 1.998800, 2.895000, 322.609000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 30, 3.805309, -2.011284, 26.171009, 1.998600, 2.892000, 334.172000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 31, 3.801859, -2.008392, 26.273221, 1.998800, 2.889000, 345.734000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 32, 3.798161, -2.008100, 26.373428, 1.998600, 2.885000, 357.312000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 33, 3.794708, -2.009902, 26.473275, 1.998800, 2.882000, 368.875000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 34, 3.790944, -2.007556, 26.574245, 1.998600, 2.879000, 380.484000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 35, 3.787067, -2.007708, 26.680624, 1.998600, 2.876000, 392.062000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 36, 3.783046, -2.007506, 26.784353, 1.998800, 2.872000, 403.594000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 37, 3.779306, -2.011993, 26.883901, 1.998800, 2.868000, 415.187000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 38, 3.775235, -2.010147, 26.995466, 1.998600, 2.865000, 426.750000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 39, 3.771226, -2.006472, 27.091442, 1.998600, 2.861000, 438.297000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 40, 3.767035, -2.007285, 27.195664, 1.998800, 2.857000, 449.906000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 41, 3.762817, -2.004993, 27.299462, 1.998800, 2.853000, 461.469000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 42, 3.757957, -2.009945, 27.386991, 1.998600, 2.849000, 473.031000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 43, 3.753900, -2.005170, 27.468971, 1.998600, 2.845000, 484.578000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 44, 3.749476, -2.005597, 27.560609, 1.998600, 2.840000, 496.172000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 45, 3.744863, -2.005690, 27.646891, 1.998800, 2.836000, 507.734000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 46, 3.740082, -2.007025, 27.729897, 1.998600, 2.831000, 519.281000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 47, 3.735851, -2.008192, 27.792278, 1.998600, 2.827000, 530.906000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 48, 3.731235, -2.007572, 27.850822, 1.998600, 2.823000, 542.484000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 49, 3.726888, -2.008888, 27.899996, 1.998600, 2.819000, 554.047000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 50, 3.722859, -2.009892, 27.949625, 1.998800, 2.815000, 565.609000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 51, 3.718590, -2.008755, 28.008283, 1.998600, 2.811000, 577.187000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 52, 3.714877, -2.008723, 28.048915, 1.998800, 2.807000, 588.766000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 53, 3.710980, -2.009663, 28.068845, 1.998800, 2.802000, 600.297000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 54, 3.707489, -2.007782, 28.100987, 1.998600, 2.799000, 611.906000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 55, 3.703997, -2.007693, 28.119099, 1.998800, 2.795000, 623.484000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 56, 3.700916, -2.009664, 28.132766, 1.998800, 2.792000, 635.047000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 57, 3.697379, -2.006990, 28.151758, 1.998800, 2.789000, 646.609000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 58, 3.693878, -2.010647, 28.143365, 1.998600, 2.786000, 658.203000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 59, 3.690857, -2.007633, 28.157198, 1.998800, 2.783000, 669.750000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 60, 3.687540, -2.006225, 28.159575, 1.998800, 2.780000, 681.328000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 61, 3.684595, -2.009305, 28.179712, 1.998800, 2.777000, 692.906000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 62, 3.681243, -2.008799, 28.190355, 1.998600, 2.773000, 704.500000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 63, 3.678240, -2.007232, 28.201723, 1.998600, 2.771000, 716.062000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 64, 3.675182, -2.010706, 28.206391, 1.998800, 2.768000, 727.609000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 65, 3.672019, -2.005989, 28.205885, 1.998800, 2.765000, 739.187000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 66, 3.668876, -2.008888, 28.208835, 1.998600, 2.761000, 750.766000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 67, 3.665907, -2.009159, 28.219687, 1.998800, 2.759000, 762.328000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 68, 3.662772, -2.006243, 28.232421, 1.998800, 2.756000, 773.969000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 69, 3.659583, -2.007814, 28.245952, 1.998800, 2.753000, 785.516000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 70, 3.656609, -2.008292, 28.259698, 1.998800, 2.750000, 797.047000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 71, 3.653316, -2.010300, 28.265172, 1.998800, 2.747000, 808.641000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 72, 3.650475, -2.009464, 28.288864, 1.998600, 2.744000, 820.187000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 73, 3.647270, -2.005895, 28.302277, 1.998800, 2.741000, 831.766000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 74, 3.644320, -2.008958, 28.322259, 1.998800, 2.738000, 843.344000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 75, 3.641310, -2.007499, 28.343805, 1.998800, 2.735000, 854.922000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 76, 3.638407, -2.007038, 28.381282, 1.998600, 2.732000, 866.484000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 77, 3.635384, -2.005783, 28.414215, 1.998800, 2.729000, 878.078000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 78, 3.632450, -2.008151, 28.431419, 1.998600, 2.726000, 889.641000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 79, 3.629515, -2.008606, 28.459531, 1.998800, 2.723000, 901.203000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 80, 3.626400, -2.004882, 28.492568, 1.998800, 2.720000, 912.766000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 81, 3.623714, -2.010426, 28.516853, 1.998800, 2.717000, 924.328000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 82, 3.620651, -2.007942, 28.551181, 1.998800, 2.714000, 935.922000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 83, 3.617670, -2.008357, 28.593895, 1.998800, 2.712000, 947.484000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 84, 3.615261, -2.008751, 28.629527, 1.998800, 2.709000, 959.062000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 85, 3.612268, -2.007253, 28.675048, 1.998800, 2.706000, 970.656000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 86, 3.609137, -2.009037, 28.716215, 1.998800, 2.703000, 982.219000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 87, 3.606620, -2.008546, 28.745833, 1.998800, 2.700000, 993.781000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 88, 3.603850, -2.009126, 28.809377, 1.998800, 2.697000, 1005.344000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 89, 3.600921, -2.008289, 28.850764, 1.998800, 2.695000, 1016.937000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 90, 3.598042, -2.011169, 28.890833, 1.998800, 2.692000, 1028.516000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 91, 3.595643, -2.008355, 28.925432, 1.998800, 2.689000, 1040.094000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 92, 3.593036, -2.008298, 28.961480, 1.998800, 2.687000, 1051.656000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 93, 3.590280, -2.009636, 28.996553, 1.998800, 2.685000, 1063.234000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 94, 3.587812, -2.008874, 29.059369, 1.998800, 2.682000, 1074.781000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 95, 3.585246, -2.007302, 29.105770, 1.998800, 2.679000, 1086.359000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 96, 3.582436, -2.007458, 29.162718, 1.998800, 2.677000, 1097.937000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 97, 3.579965, -2.006230, 29.209937, 1.998800, 2.675000, 1109.531000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 98, 3.577205, -2.007317, 29.234082, 1.998800, 2.672000, 1121.078000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 99, 3.574976, -2.008256, 29.281044, 1.998800, 2.669000, 1132.656000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 100, 3.572135, -2.008768, 29.325485, 1.998800, 2.667000, 1144.234000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 101, 3.569661, -2.008665, 29.375901, 1.998800, 2.664000, 1155.781000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 102, 3.567388, -2.009865, 29.392163, 1.998800, 2.662000, 1167.359000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 103, 3.564631, -2.008278, 29.445752, 1.998800, 2.660000, 1178.937000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 104, 3.562257, -2.008339, 29.481438, 1.998800, 2.657000, 1190.547000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 105, 3.560006, -2.003887, 29.514417, 1.998800, 2.654000, 1202.094000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 106, 3.557431, -2.010049, 29.570227, 1.998800, 2.652000, 1213.656000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 107, 3.555203, -2.008759, 29.621578, 1.998800, 2.650000, 1225.250000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 108, 3.552930, -2.007710, 29.660166, 1.998800, 2.648000, 1236.797000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 109, 3.550484, -2.009441, 29.697062, 1.998800, 2.646000, 1248.391000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 110, 3.548367, -2.006326, 29.741232, 1.998800, 2.643000, 1259.953000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 111, 3.546004, -2.009800, 29.805893, 1.998800, 2.641000, 1271.500000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 112, 3.543729, -2.007369, 29.839504, 1.998800, 2.639000, 1283.109000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 113, 3.541670, -2.005589, 29.882131, 1.998800, 2.637000, 1294.687000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 114, 3.539115, -2.007140, 29.920213, 1.998800, 2.634000, 1306.250000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 115, 3.537255, -2.008123, 29.973407, 1.998800, 2.632000, 1317.828000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 116, 3.535039, -2.009858, 30.008484, 1.998800, 2.630000, 1329.391000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 117, 3.532702, -2.010739, 30.050648, 1.998800, 2.628000, 1340.969000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 118, 3.530521, -2.007004, 30.106741, 1.998800, 2.626000, 1352.500000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 119, 3.528322, -2.007043, 30.144545, 1.998800, 2.623000, 1364.109000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 120, 3.526303, -2.007167, 30.195405, 1.998800, 2.622000, 1375.672000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 121, 3.524219, -2.005211, 30.238024, 1.998800, 2.619000, 1387.250000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 122, 3.522435, -2.005355, 30.276656, 1.998800, 2.617000, 1398.828000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 123, 3.519848, -2.006830, 30.317777, 1.998800, 2.615000, 1410.406000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 124, 3.517989, -2.007910, 30.358728, 1.998800, 2.613000, 1421.969000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 125, 3.516361, -2.009902, 30.387464, 1.998800, 2.611000, 1433.547000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 126, 3.514190, -2.006797, 30.433245, 1.998800, 2.609000, 1445.109000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 127, 3.512316, -2.006700, 30.470541, 1.998800, 2.607000, 1456.703000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 128, 3.510377, -2.010464, 30.504421, 1.998800, 2.606000, 1468.250000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 129, 3.508241, -2.008091, 30.555962, 1.998800, 2.604000, 1479.859000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 130, 3.506348, -2.006472, 30.589198, 1.998800, 2.602000, 1491.406000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 131, 3.504537, -2.008989, 30.623985, 1.998800, 2.600000, 1502.984000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 132, 3.502487, -2.011390, 30.660784, 1.998800, 2.597000, 1514.734000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 133, 3.500769, -2.008044, 30.699239, 1.998800, 2.596000, 1526.437000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 134, 3.498913, -2.007013, 30.752321, 1.998600, 2.594000, 1538.109000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 135, 3.497054, -2.009209, 30.793271, 1.998800, 2.592000, 1549.781000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 136, 3.495433, -2.011355, 30.833907, 1.998800, 2.590000, 1561.469000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 137, 3.493456, -2.010190, 30.874673, 1.998800, 2.588000, 1573.125000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 138, 3.491709, -2.012642, 30.926754, 1.998600, 2.587000, 1584.844000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 139, 3.490131, -2.007820, 30.952703, 1.998600, 2.585000, 1596.516000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 140, 3.488275, -2.012029, 30.996123, 1.998800, 2.584000, 1608.187000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 141, 3.486619, -2.009743, 31.027173, 1.998800, 2.582000, 1619.844000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 142, 3.484997, -2.009069, 31.081999, 1.998800, 2.580000, 1631.531000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 143, 3.483242, -2.003663, 31.121241, 1.998800, 2.578000, 1643.297000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 144, 3.481415, -2.011541, 31.166236, 1.998600, 2.577000, 1655.000000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 145, 3.479958, -2.005208, 31.211061, 1.998800, 2.576000, 1666.672000, 1.580077
B0018, 153, 2008-08-02, 10:24:31.98, 146, 3.478138, -2.008879, 31.235168, 1.998800, 2.574000, 1678.359000, 1.580077
