Battery, Cycle_No, Date, Time, Temp, Reading_number, Sense_current_real, Sense_current_i, Battery_current_real, Battery_current_i, Current_ratio_real, Current_ratio_i, Battery_impedance_real, Battery_impedance_i, Rectified_Impedance_real, Rectified_Impedance_i, Re, Rct
B0018, 151, 2008-08-02, 10:24:31.98, 24.00, 47, 880.054871, 276.904022, 137.520996, 159.148880, 3.731771, -2.305125, 0.305971, -0.063921,,, 0.061909, 0.084881
B0018, 151, 2008-08-02, 10:24:31.98, 24.00, 48, 804.628052, 439.176239, 94.533012, 155.301239, 4.364504, -2.524374, 0.345900, -0.058254,,, 0.061909, 0.084881
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 1, 824.817078, -24.322910, 334.055206, -94.109604, 2.306556, 0.576989, 0.159236, -0.126426, 0.089766, -0.002128, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 2, 818.686218, -37.957706, 341.519104, -81.048836, 2.294349, 0.433348, 0.178570, -0.100333, 0.089932, -0.001518, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 3, 815.955750, -44.618965, 343.943481, -74.477402, 2.292931, 0.366783, 0.190406, -0.076940, 0.088869, -0.001625, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 4, 818.274658, -51.209862, 340.740753, -67.559624, 2.339294, 0.313529, 0.197010, -0.057253, 0.086687, -0.001332, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 5, 816.089478, -51.651726, 340.570801, -59.009525, 2.351911, 0.255845, 0.200166, -0.041442, 0.087904, -0.000660, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 6, 816.721191, -55.860420, 343.530731, -55.868542, 2.341936, 0.218263, 0.201169, -0.029233, 0.088784, -0.000547, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 7, 814.173889, -59.539917, 347.022644, -51.588932, 2.320394, 0.173380, 0.200905, -0.020143, 0.086334, -0.000993, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 8, 812.872498, -63.063744, 346.095154, -47.443615, 2.329893, 0.137173, 0.199950, -0.013627, 0.085494, -0.000291, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 9, 813.371643, -66.451408, 345.563873, -45.686058, 2.338305, 0.116842, 0.198666, -0.009153, 0.086121, -0.000655, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 10, 809.248779, -66.521751, 349.206238, -44.440872, 2.304318, 0.102759, 0.197271, -0.006239, 0.085756, -0.001481, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 11, 810.698120, -58.372047, 351.081512, -36.757439, 2.301326, 0.074680, 0.195891, -0.004466, 0.085430, -0.000756, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 12, 809.023926, -58.151291, 351.116699, -36.089569, 2.296902, 0.070469, 0.194592, -0.003483, 0.085652, -0.000070, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 13, 808.024170, -58.475338, 351.016235, -38.699207, 2.292458, 0.086153, 0.193407, -0.003002, 0.088129, -0.001090, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 14, 807.965088, -59.469437, 353.091156, -36.477257, 2.281314, 0.067254, 0.192345, -0.002790, 0.083861, -0.000836, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 15, 807.874695, -63.380100, 352.662628, -32.984989, 2.287584, 0.034242, 0.191401, -0.002668, 0.084326, -0.000322, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 16, 811.563843, -41.102364, 350.762573, -26.228880, 2.309561, 0.055521, 0.190557, -0.002503, 0.082051, -0.001750, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 17, 804.937073, -41.245033, 356.520111, -25.913839, 2.254260, 0.048164, 0.189790, -0.002201, 0.085129, -0.002015, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 18, 806.540833, -42.892639, 356.656036, -24.014042, 2.259252, 0.031855, 0.189066, -0.001706, 0.082317, -0.001946, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 19, 805.443542, -40.667717, 359.559082, -28.638397, 2.234917, 0.064904, 0.188349, -0.000990, 0.082473, -0.001465, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 20, 805.526306, -39.741165, 356.406769, -27.903032, 2.255040, 0.065042, 0.187600, -0.000057, 0.081560, -0.001646, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 21, 803.904358, -39.203228, 359.492310, -26.906242, 2.231881, 0.057994, 0.186779, 0.001066, 0.080569, -0.002247, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 22, 804.793274, -1.441263, 360.689819, -9.731103, 2.229746, 0.056161, 0.185850, 0.002334, 0.079220, -0.002194, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 23, 802.716980, -1.317080, 361.540558, -9.084188, 2.218959, 0.052111, 0.184780, 0.003680, 0.078001, -0.002305, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 24, 801.791626, -1.463123, 362.399231, -10.458826, 2.210729, 0.059764, 0.183546, 0.005028, 0.077498, -0.002525, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 25, 799.882202, -1.583309, 364.342041, -10.164564, 2.193829, 0.056859, 0.182137, 0.006293, 0.076110, -0.002195, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 26, 798.097168, -0.101084, 365.795502, -9.195934, 2.180441, 0.054539, 0.180552, 0.007387, 0.074505, -0.002326, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 27, 795.852844, 0.014061, 365.692902, -9.345907, 2.174866, 0.055621, 0.178806, 0.008223, 0.073670, -0.001932, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 28, 795.687012, -11.725479, 368.486145, -13.233780, 2.157700, 0.045671, 0.176929, 0.008721, 0.072726, -0.002073, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 29, 795.135132, -12.838860, 369.592896, -12.817311, 2.150000, 0.039823, 0.174966, 0.008811, 0.072444, -0.002449, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 30, 794.513062, -13.707722, 370.338348, -11.998962, 2.144319, 0.032462, 0.172978, 0.008436, 0.071420, -0.002287, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 31, 793.240784, -15.637247, 370.575714, -9.527388, 2.140234, 0.012828, 0.171041, 0.007554, 0.069339, -0.001984, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 32, 793.471069, -17.273645, 368.501160, -8.562253, 2.153166, 0.003154, 0.169247, 0.006140, 0.068193, -0.001858, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 33, 793.900085, -34.887260, 367.865601, -19.533312, 2.157079, 0.019702, 0.167708, 0.004182, 0.066981, -0.001908, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 34, 794.317871, -37.852448, 368.728546, -15.775777, 2.154656, -0.010471, 0.166554, 0.001677, 0.065326, -0.001826, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 35, 794.408081, -40.805428, 368.610260, -12.602582, 2.156408, -0.036974, 0.165937, -0.001367, 0.064846, -0.002034, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 36, 794.154907, -45.637615, 369.311127, -8.357565, 2.152063, -0.074873, 0.166035, -0.004944, 0.063891, -0.000224, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 37, 793.678711, -54.119232, 369.895630, 0.044603, 2.145665, -0.146568, 0.167055, -0.009049, 0.061754, -0.001060, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 38, 798.659241, -66.302452, 366.906189, 12.680504, 2.167905, -0.255631, 0.169240, -0.013686, 0.062477, -0.000348, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 39, 806.004333, -88.208611, 358.315918, 36.075840, 2.202314, -0.467908, 0.172868, -0.018862, 0.061303, 0.000627, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 40, 820.786743, -101.725128, 342.826904, 50.950203, 2.299289, -0.638440, 0.178268, -0.024589,,, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 41, 842.966431, -117.249870, 319.740417, 67.757294, 2.448733, -0.885623, 0.185820, -0.030856,,, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 42, 866.911438, -125.368210, 294.621063, 83.838577, 2.610023, -1.168242, 0.195975, -0.037608,,, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 43, 888.115723, -114.538406, 268.271637, 94.571579, 2.810709, -1.417785, 0.209274, -0.044684,,, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 44, 903.134216, -76.017731, 242.977539, 104.184212, 3.026386, -1.610517, 0.226367, -0.051741,,, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 45, 907.588074, -13.427017, 220.413040, 124.299522, 3.098051, -1.808030, 0.248042, -0.058126,,, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 46, 910.361572, 108.800209, 181.407516, 146.079391, 3.337272, -2.087600, 0.275230, -0.062697,,, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 47, 877.666992, 282.149414, 138.173111, 158.427765, 3.755734, -2.264284, 0.308960, -0.063571,,, 0.063288, 0.088473
B0018, 161, 2008-08-03, 05:07:23.55, 24.00, 48, 804.293152, 444.232025, 91.412773, 155.158722, 4.392440, -2.595845, 0.350208, -0.057772,,, 0.063288, 0.088473
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 1, 820.458740, -21.048721, 337.802124, -96.983879, 2.260385, 0.586652, 0.157428, -0.123906, 0.085405, -0.001083, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 2, 812.862854, -33.634430, 345.445557, -85.979683, 2.238638, 0.459821, 0.175089, -0.098502, 0.085104, -0.000908, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 3, 816.238220, -44.004234, 341.450958, -75.481400, 2.306285, 0.380955, 0.185904, -0.075908, 0.086234, -0.001084, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 4, 812.369995, -51.531845, 346.206879, -65.917320, 2.291748, 0.287499, 0.191973, -0.056905, 0.084243, -0.000814, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 5, 812.301453, -50.406425, 347.562988, -58.296486, 2.296843, 0.240220, 0.194927, -0.041577, 0.084207, 0.000421, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 6, 812.240356, -56.369049, 346.388367, -54.969254, 2.312472, 0.204238, 0.195938, -0.029636, 0.085003, -0.000698, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 7, 809.874207, -60.613068, 349.636383, -50.796650, 2.293117, 0.159793, 0.195806, -0.020628, 0.083965, -0.000456, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 8, 808.602905, -65.265442, 351.181580, -45.072365, 2.288673, 0.107894, 0.195051, -0.014049, 0.082773, -0.000609, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 9, 808.642822, -62.944069, 349.959991, -45.866951, 2.294826, 0.120907, 0.193998, -0.009413, 0.083141, -0.000760, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 10, 806.653809, -66.695190, 352.475433, -42.975807, 2.277749, 0.088497, 0.192839, -0.006281, 0.081927, -0.001261, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 11, 807.168518, -58.265274, 354.184906, -38.675201, 2.269845, 0.083350, 0.191682, -0.004268, 0.083781, -0.000552, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 12, 805.502502, -58.247688, 354.755615, -37.293320, 2.262838, 0.073687, 0.190581, -0.003051, 0.083018, -0.000836, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 13, 804.700439, -59.040318, 356.413513, -39.100796, 2.248879, 0.081065, 0.189559, -0.002361, 0.082885, -0.001707, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 14, 803.840027, -58.062683, 354.312500, -35.324329, 2.262580, 0.061701, 0.188617, -0.001983, 0.082055, -0.001538, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 15, 804.164368, -61.334511, 355.395996, -35.820911, 2.257192, 0.054925, 0.187746, -0.001745, 0.082252, -0.001216, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 16, 804.921631, -39.859459, 356.851074, -29.355839, 2.249588, 0.073361, 0.186927, -0.001519, 0.083507, -0.002009, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 17, 804.370239, -39.582710, 359.301392, -28.576527, 2.233341, 0.067460, 0.186136, -0.001215, 0.081668, -0.001563, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 18, 804.160889, -40.521355, 359.086487, -27.150845, 2.235217, 0.056161, 0.185345, -0.000773, 0.080786, -0.002156, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 19, 804.831299, -39.623932, 356.573883, -28.918068, 2.251328, 0.071458, 0.184525, -0.000164, 0.079549, -0.001688, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 20, 802.269165, -40.419014, 361.370270, -27.040253, 2.216037, 0.053970, 0.183643, 0.000615, 0.077754, -0.001664, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 21, 800.945618, -39.627834, 360.888580, -28.395546, 2.214302, 0.064420, 0.182672, 0.001544, 0.077093, -0.002392, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 22, 800.512695, -0.056349, 364.086029, -10.454878, 2.196884, 0.062930, 0.181584, 0.002585, 0.075937, -0.001976, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 23, 798.674561, -0.623156, 366.860199, -9.349804, 2.175684, 0.053751, 0.180361, 0.003685, 0.074769, -0.002235, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 24, 796.346741, 0.127077, 366.495605, -11.025618, 2.170893, 0.065656, 0.178990, 0.004779, 0.073822, -0.001055, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 25, 795.129822, -1.261494, 368.487701, -9.529494, 2.156465, 0.052345, 0.177470, 0.005795, 0.073074, -0.001800, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 26, 793.202515, -1.299192, 369.795441, -9.962395, 2.143515, 0.054234, 0.175811, 0.006657, 0.072345, -0.001908, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 27, 792.220825, -5.349163, 371.320465, -5.232481, 2.133303, 0.015656, 0.174035, 0.007292, 0.070786, -0.001497, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 28, 791.852600, -13.695898, 372.740570, -12.741787, 2.123182, 0.035835, 0.172180, 0.007630, 0.071077, -0.001483, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 29, 791.959839, -13.303120, 372.462677, -11.361231, 2.125392, 0.029114, 0.170295, 0.007610, 0.068804, -0.001999, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 30, 791.042419, -14.408798, 374.576416, -10.520403, 2.111247, 0.020830, 0.168446, 0.007183, 0.068230, -0.002055, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 31, 792.435852, -17.294950, 373.576080, -7.511680, 2.121290, -0.003642, 0.166710, 0.006308, 0.067160, -0.001868, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 32, 790.981628, -18.067099, 374.712646, -7.264946, 2.111043, -0.007287, 0.165182, 0.004958, 0.066244, -0.001859, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 33, 790.720276, -34.728569, 372.874725, -19.160151, 2.119794, 0.015788, 0.163972, 0.003115, 0.065987, -0.001753, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 34, 791.768982, -38.264675, 372.004761, -15.901394, 2.128891, -0.011861, 0.163205, 0.000770, 0.063837, -0.001425, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 35, 791.865540, -40.984402, 371.413574, -13.166120, 2.133263, -0.034726, 0.163029, -0.002084, 0.064300, -0.001421, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 36, 792.025024, -47.277874, 370.426239, -8.497734, 2.139947, -0.078540, 0.163611, -0.005454, 0.062877, -0.000589, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 37, 790.767822, -54.216007, 371.687408, 2.032790, 2.126646, -0.157495, 0.165143, -0.009352, 0.061830, -0.000633, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 38, 795.744812, -68.211174, 366.726349, 15.135260, 2.158507, -0.275085, 0.167845, -0.013797, 0.061270, 0.000062, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 39, 804.152649, -86.458221, 359.609131, 34.945499, 2.192121, -0.453445, 0.171969, -0.018813, 0.061663, 0.000484, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 40, 821.778442, -103.382332, 342.921600, 52.729935, 2.295765, -0.654487, 0.177805, -0.024425,,, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 41, 841.692322, -119.794205, 321.166840, 69.648521, 2.425764, -0.899050, 0.185689, -0.030643,,, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 42, 867.169739, -125.345932, 294.393311, 82.879990, 2.618232, -1.162883, 0.196014, -0.037433,,, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 43, 888.786804, -114.716522, 267.441589, 94.517517, 2.819536, -1.425403, 0.209250, -0.044676,,, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 44, 902.143738, -75.801125, 244.146255, 104.147522, 3.014168, -1.596253, 0.225964, -0.052100,,, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 45, 907.582947, -13.645712, 221.438934, 125.431671, 3.076545, -1.804298, 0.246843, -0.059178,,, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 46, 910.959595, 107.144218, 181.111679, 146.738419, 3.325890, -2.103076, 0.272711, -0.064985,,, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 47, 879.644226, 281.033203, 137.093521, 158.970947, 3.750469, -2.299032, 0.304510, -0.067995,,, 0.062442, 0.085531
B0018, 163, 2008-08-03, 06:35:43.80, 24.00, 48, 808.917908, 439.680267, 89.820015, 160.792343, 4.226019, -2.670132, 0.343210, -0.065802,,, 0.062442, 0.085531
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 1, 826.483459, -26.991087, 329.891174, -92.863136, 2.342716, 0.577648, 0.164392, -0.128034, 0.089982, -0.001235, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 2, 819.689697, -35.014122, 338.888580, -82.566063, 2.306990, 0.458749, 0.181855, -0.101272, 0.090576, -0.001090, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 3, 821.963257, -44.760571, 338.826630, -73.107269, 2.345232, 0.373917, 0.192412, -0.077750, 0.090696, -0.000913, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 4, 817.237000, -51.823662, 340.605133, -64.255821, 2.344627, 0.290167, 0.198263, -0.058127, 0.089663, -0.001578, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 5, 818.740417, -52.638893, 340.866913, -57.620636, 2.360586, 0.244610, 0.201072, -0.042388, 0.089246, -0.000155, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 6, 818.024109, -57.589561, 341.445068, -53.147949, 2.364730, 0.199420, 0.202015, -0.030175, 0.088178, -0.000598, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 7, 815.644226, -59.403610, 342.542725, -51.320862, 2.354282, 0.179307, 0.201877, -0.020988, 0.088130, -0.000395, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 8, 814.538452, -64.696587, 344.766754, -45.782139, 2.346126, 0.123893, 0.201159, -0.014295, 0.087335, -0.000473, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 9, 812.494446, -64.831131, 346.214569, -45.361671, 2.331308, 0.118195, 0.200167, -0.009590, 0.088219, -0.001140, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 10, 812.108032, -68.525185, 347.640289, -42.439407, 2.325465, 0.086774, 0.199076, -0.006419, 0.085613, -0.002034, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 11, 810.410767, -59.035957, 347.694855, -37.332024, 2.322269, 0.079550, 0.197978, -0.004387, 0.086749, -0.000505, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 12, 812.175659, -60.298012, 348.632660, -38.453491, 2.320450, 0.082985, 0.196917, -0.003162, 0.085705, -0.001329, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 13, 809.688049, -56.547272, 351.749939, -40.195766, 2.290348, 0.100967, 0.195908, -0.002470, 0.085757, -0.002093, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 14, 808.458130, -60.111126, 351.091919, -35.442795, 2.296576, 0.060628, 0.194947, -0.002086, 0.087262, -0.001870, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 15, 807.439087, -59.786205, 351.885193, -36.573135, 2.287557, 0.067854, 0.194021, -0.001838, 0.084480, -0.000783, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 16, 808.049988, -38.681396, 353.018524, -29.742622, 2.282006, 0.082691, 0.193113, -0.001592, 0.085693, -0.001766, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 17, 809.612366, -38.854057, 352.243896, -28.470097, 2.292383, 0.074977, 0.192200, -0.001256, 0.084689, -0.001293, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 18, 806.087036, -42.238152, 356.042023, -25.640404, 2.260840, 0.044182, 0.191258, -0.000771, 0.083948, -0.001621, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 19, 807.359375, -39.920563, 353.902771, -27.537504, 2.276298, 0.064320, 0.190261, -0.000107, 0.082957, -0.001548, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 20, 805.483521, -41.536606, 357.408081, -25.765755, 2.250363, 0.046014, 0.189184, 0.000737, 0.081851, -0.002236, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 21, 805.901489, -40.447231, 357.524567, -25.692867, 2.250622, 0.048606, 0.188006, 0.001739, 0.080656, -0.002054, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 22, 805.669739, -0.628531, 360.206696, -9.677970, 2.235121, 0.058308, 0.186707, 0.002858, 0.080016, -0.002288, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 23, 803.478943, -1.854757, 361.237274, -11.893332, 2.222002, 0.068022, 0.185275, 0.004039, 0.078251, -0.002185, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 24, 802.164429, -1.684155, 362.436920, -9.683105, 2.211798, 0.054445, 0.183707, 0.005213, 0.078000, -0.002585, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 25, 800.757263, -0.307499, 363.242432, -9.878644, 2.202864, 0.059062, 0.182006, 0.006307, 0.076570, -0.002188, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 26, 798.283997, -0.940269, 365.413910, -8.979551, 2.183347, 0.051080, 0.180192, 0.007242, 0.075200, -0.002495, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 27, 798.658325, -0.883142, 366.001556, -9.966472, 2.180566, 0.056965, 0.178291, 0.007944, 0.074374, -0.002042, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 28, 796.350098, -12.068470, 367.901184, -13.269766, 2.162945, 0.045211, 0.176346, 0.008341, 0.073660, -0.001893, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 29, 795.766663, -12.333611, 368.497528, -13.259906, 2.157900, 0.044179, 0.174408, 0.008372, 0.073153, -0.001953, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 30, 795.115234, -13.314720, 369.210022, -12.248023, 2.152386, 0.035340, 0.172545, 0.007983, 0.071525, -0.002227, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 31, 795.824402, -16.450506, 369.974792, -8.845370, 2.150857, 0.006959, 0.170832, 0.007135, 0.069860, -0.002709, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 32, 795.846375, -18.705814, 368.291443, -6.590413, 2.161132, -0.012118, 0.169361, 0.005798, 0.068614, -0.001847, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 33, 795.357361, -34.558296, 368.355286, -19.048220, 2.158293, 0.017791, 0.168232, 0.003953, 0.067671, -0.001735, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 34, 795.273010, -36.064468, 367.899506, -18.625719, 2.161082, 0.011381, 0.167563, 0.001588, 0.066525, -0.001828, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 35, 795.286194, -40.966572, 368.169647, -12.512845, 2.161393, -0.037812, 0.167484, -0.001302, 0.064422, -0.001624, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 36, 794.938293, -46.261940, 368.303314, -7.549539, 2.160047, -0.081331, 0.168146, -0.004723, 0.064518, -0.002051, 0.062725, 0.090046
B0018, 173, 2008-08-04, 01:16:52.80, 24.00, 37, 795.473938, -53.867435, 368.228149, 0.367647, 2.160126, -0.148445, 0.169717, -0.008682, 0.061923, -0.001084, 0.062725, 0.090046
